,PORT_BEGIN,PORT_END,NUM_PORT
1114,徐州,漳州,7
1115,徐州,珠海（高栏）,1
1116,徐州,白坭,4
1117,徐州,福清,3
1118,徐州,肇庆（三榕）,8
1119,徐州,营口,48
1120,徐州,虎门,266
1121,徐州,贵港,1
1122,徐州,赤水,4
1123,徐州,顺德新港,29
1124,徐州,马尾,1
1125,徐州,黄埔旧港,55
1126,德庆,南京,1
1127,德庆,南通,2
1128,德庆,太仓,1
1129,德庆,宁德,3
1130,德庆,宁波,11
1131,德庆,安庆,1
1132,德庆,小铲滩,7
1133,德庆,新港,1
1134,德庆,日照,137
1135,德庆,江阴,3
1136,德庆,泉州,11
1137,德庆,洋浦港,7
1138,德庆,海口,44
1139,德庆,秦皇岛,2
1140,德庆,营口,11
1141,德庆,连云港,7
1142,德庆,长兴,1
1143,德清,中山,4
1144,德清,丹东,8
1145,德清,厦门,8
1146,德清,小榄,2
1147,德清,汕头,2
1148,德清,深圳（大铲湾）,3
1149,德清,烟台,5
1150,德清,珠海（高栏）,1
1151,德清,白坭,1
1152,德清,营口,1
1153,德清,虎门,24
1154,德清,锦州,1
1155,德清,马尾,5
1156,德清,黄埔旧港,44
1157,惠州,上海,83
1158,惠州,乍浦,5
1159,惠州,太仓,1
1160,惠州,宁波,137
1161,惠州,岳阳,39
1162,惠州,成都,39
1163,惠州,新港,19
1164,惠州,武汉,6
1165,惠州,海口,1
1166,惠州,营口,7
1167,惠州,郑州,4
1168,惠州,长沙,1
1169,惠州,防城,10
1170,扬州,三埠,2
1171,扬州,三水,17
1172,扬州,中山,4
1173,扬州,勒流,11
1174,扬州,厦门,247
1175,扬州,台山,1
1176,扬州,唐山,6
1177,扬州,四会,1
1178,扬州,大连,8
1179,扬州,小塘西,1
1180,扬州,小榄,3
1181,扬州,小铲滩,177
1182,扬州,惠州,2
1183,扬州,新会新港,1
1184,扬州,新港,3
1185,扬州,汕头,1
1186,扬州,泉州,111
1187,扬州,海口,8
1188,扬州,深圳（大铲湾）,183
1189,扬州,湛江,7
1190,扬州,漳州,90
1191,扬州,珠海（高栏）,39
1192,扬州,盘锦,10
1193,扬州,福清,72
1194,扬州,肇庆（三榕）,2
1195,扬州,营口,1483
1196,扬州,虎门,141
1197,扬州,贵港,2
1198,扬州,钦州,2
1199,扬州,锦州,1
1200,扬州,顺乐,1
1201,扬州,马尾,8
1202,扬州,黄埔旧港,50
1203,新会新港,大连,9
1204,新会新港,太仓,14
1205,新会新港,宁波,3
1206,新会新港,小铲滩,1
1207,新会新港,新港,7
1208,新会新港,泰州,3
1209,新会新港,洋浦港,13
1210,新会新港,海口,18
1211,新会新港,秦皇岛,5
1212,新会新港,营口,12
1213,新会新港,重庆,22
1214,新会新港,锦州,2
1215,新会新港,防城,52
1216,新港,三埠,2
1217,新港,三水,16
1218,新港,上海,35
1219,新港,东江仓,42
1220,新港,东莞海腾,1
1221,新港,中山,28
1222,新港,乍浦,8
1223,新港,乐从,14
1224,新港,乐平,8
1225,新港,九江（江西）,22
1226,新港,九江（顺德）,3
1227,新港,勒流,14
1228,新港,北海,1
1229,新港,南京,6
1230,新港,南昌,3
1231,新港,南沙,1679
1232,新港,南通,16
1233,新港,博罗,39
1234,新港,厦门,280
1235,新港,双水小冈,18
1236,新港,台山,22
1237,新港,嘉兴,1
1238,新港,四会,7
1239,新港,四会永泰,6
1240,新港,外沙,6
1241,新港,太仓,12
1242,新港,宁德,100
1243,新港,宁波,73
1244,新港,小塘,1
1245,新港,小塘西,17
1246,新港,小榄,11
1247,新港,小铲滩,510
1248,新港,岳阳,12
1249,新港,广浚东江口,35
1250,新港,庙沙围,5
1251,新港,张家港,13
1252,新港,德庆,2
1253,新港,德清,99
1254,新港,惠州,81
1255,新港,新会新港,60
1256,新港,昆明,2
1257,新港,李锦记,1
1258,新港,桂平新龙,4
1259,新港,梧州（李家庄）,29
1260,新港,武林,3
1261,新港,武汉,7
1262,新港,汕头,625
1263,新港,江阴,13
1264,新港,泉州,440
1265,新港,海口,214
1266,新港,深圳（大铲湾）,603
1267,新港,清远清新,14
1268,新港,温州,77
1269,新港,湛江,354
1270,新港,湛江海安,26
1271,新港,漳州,15
1272,新港,烟台,28
1273,新港,珠海洪湾,24
1274,新港,珠海（高栏）,11
1275,新港,白坭,33
1276,新港,石龙,8
1277,新港,福清,694
1278,新港,福鼎,11
1279,新港,紫金村,9
1280,新港,肇庆（三榕）,2
1281,新港,肇庆（新港）,12
1282,新港,芜湖,27
1283,新港,花都巴江,12
1284,新港,花都（炭步）,13
1285,新港,茂名水东,31
1286,新港,虎门,163
1287,新港,贵港,56
1288,新港,赤水,1
1289,新港,重庆,12
1290,新港,钦州,39
1291,新港,铁山,54
1292,新港,镇江,1
1293,新港,长兴,3
1294,新港,长沙,24
1295,新港,防城,12
1296,新港,阳江,26
1297,新港,顺乐,9
1298,新港,顺德新港,182
1299,新港,马尾,120
1300,新港,马鞍山,2
1301,新港,高明,40
1302,新港,鱼珠,133
1303,新港,鸦岗,24
1304,新港,鹏成,3
1305,新港,鹤山,4
1306,新港,黄埔旧港,405
1307,新港,龙通,276
1308,日照,三埠,4
1309,日照,三水,3
1310,日照,上海,5
1311,日照,东江仓,59
1312,日照,东莞海腾,2
1313,日照,中山,31
1314,日照,丹东,23
1315,日照,乐从,3
1316,日照,九江（顺德）,2
1317,日照,云浮,3
1318,日照,勒流,3
1319,日照,北海,3
1320,日照,南庄,96
1321,日照,南沙,47
1322,日照,南鲲,1
1323,日照,博罗,8
1324,日照,厦门,103
1325,日照,台山,7
1326,日照,如皋,1
1327,日照,宁德,401
1328,日照,小塘,17
1329,日照,小塘西,1
1330,日照,小榄,9
1331,日照,小铲滩,231
1332,日照,德庆,2
1333,日照,新会新港,11
1334,日照,李锦记,7
1335,日照,桂平新龙,1
1336,日照,梧州（李家庄）,28
1337,日照,武林,11
1338,日照,武汉,10
1339,日照,汕头,26
1340,日照,泉州,211
1341,日照,洋浦港,13
1342,日照,海口,81
1343,日照,深圳（大铲湾）,300
1344,日照,清远清新,2
1345,日照,湛江,34
1346,日照,湛江海安,3
1347,日照,漳州,61
1348,日照,珠海洪湾,5
1349,日照,珠海（高栏）,102
1350,日照,白坭,1
1351,日照,石龙,30
1352,日照,福清,86
1353,日照,福鼎,21
1354,日照,肇庆（三榕）,5
1355,日照,肇庆（新港）,5
1356,日照,花都巴江,4
1357,日照,花都（炭步）,1
1358,日照,茂名水东,4
1359,日照,营口,199
1360,日照,虎门,24
1361,日照,贵港,18
1362,日照,赤水,61
1363,日照,钦州,61
1364,日照,防城,10
1365,日照,阳江,15
1366,日照,顺乐,3
1367,日照,顺德新港,33
1368,日照,马尾,20
1369,日照,高明,69
1370,日照,鱼珠,2
1371,日照,鸦岗,17
1372,日照,鹤山,5
1373,日照,黄埔旧港,22
1374,日照,龙通,89
1375,昆明,大连,32
1376,昆明,新港,58
1377,昆明,日照,19
1378,昆明,烟台,9
1379,昆明,连云港,16
1380,昆明,黄骅,32
1381,曹妃甸,东江仓,1
1382,曹妃甸,南京,2
1383,曹妃甸,南沙,6
1384,曹妃甸,宁波,8
1385,曹妃甸,深圳（大铲湾）,1
1386,柳州武宣,上海,1
1387,柳州武宣,乍浦,7
1388,柳州武宣,南通,1
1389,柳州武宣,唐山,6
1390,柳州武宣,太仓,1
1391,柳州武宣,宁波,2
1392,柳州武宣,扬州,1
1393,柳州武宣,新港,57
1394,柳州武宣,日照,5
1395,柳州武宣,江阴,2
1396,柳州武宣,海口,13
1397,柳州武宣,潍坊,1
1398,柳州武宣,营口,15
1399,柳州武宣,锦州,1
1400,柳州武宣,青岛,9
1401,柳州武宣,黄骅,1
1402,柳州武宣,龙口,4
1403,桂平新龙,外沙,13
1404,桂平新龙,宁波,10
1405,桂平新龙,小铲滩,43
1406,桂平新龙,日照,16
1407,桂平新龙,洋浦港,2
1408,桂平新龙,海口,107
1409,桂平新龙,青岛,4
1410,梧州（李家庄）,上海,18
1411,梧州（李家庄）,乍浦,168
1412,梧州（李家庄）,南京,7
1413,梧州（李家庄）,南通,3
1414,梧州（李家庄）,厦门,7
1415,梧州（李家庄）,合肥,3
1416,梧州（李家庄）,唐山,16
1417,梧州（李家庄）,大连,51
1418,梧州（李家庄）,大麦屿,2
1419,梧州（李家庄）,太仓,20
1420,梧州（李家庄）,如皋,4
1421,梧州（李家庄）,宁波,105
1422,梧州（李家庄）,宜兴,2
1423,梧州（李家庄）,宿迁,12
1424,梧州（李家庄）,寿光,257
1425,梧州（李家庄）,小铲滩,55
1426,梧州（李家庄）,常州,6
1427,梧州（李家庄）,广利港,5
1428,梧州（李家庄）,徐州,2
1429,梧州（李家庄）,扬州,6
1430,梧州（李家庄）,新港,160
1431,梧州（李家庄）,日照,223
1432,梧州（李家庄）,曹妃甸,1
1433,梧州（李家庄）,江阴,6
1434,梧州（李家庄）,泉州,242
1435,梧州（李家庄）,泰州,22
1436,梧州（李家庄）,洋浦港,10
1437,梧州（李家庄）,海口,6
1438,梧州（李家庄）,淮安,5
1439,梧州（李家庄）,潍坊,3
1440,梧州（李家庄）,烟台,9
1441,梧州（李家庄）,福清,2
1442,梧州（李家庄）,秦皇岛,15
1443,梧州（李家庄）,芜湖,2
1444,梧州（李家庄）,营口,419
1445,梧州（李家庄）,蚌埠,8
1446,梧州（李家庄）,连云港,89
1447,梧州（李家庄）,锦州,29
1448,梧州（李家庄）,镇江,22
1449,梧州（李家庄）,长兴,38
1450,梧州（李家庄）,青岛,13
1451,梧州（李家庄）,马尾,7
1452,梧州（李家庄）,黄骅,80
1453,步凤,肇庆（三榕）,1
1454,武林,厦门,103
1455,武林,外沙,8
1456,武林,宁德,82
1457,武林,小铲滩,2
1458,武林,洋浦港,2
1459,武林,海口,34
1460,武林,连云港,200
1461,武汉,三埠,9
1462,武汉,三水,6
1463,武汉,中山,32
1464,武汉,丹东,17
1465,武汉,云浮,132
1466,武汉,北海,3
1467,武汉,南庄,6
1468,武汉,南沙,11
1469,武汉,厦门,42
1470,武汉,台山,9
1471,武汉,四会,15
1472,武汉,大连,5
1473,武汉,威海,2
1474,武汉,宁德,2
1475,武汉,小塘西,4
1476,武汉,小榄,3
1477,武汉,小铲滩,116
1478,武汉,惠州,8
1479,武汉,新会新港,28
1480,武汉,新港,2
1481,武汉,武林,4
1482,武汉,汕头,53
1483,武汉,泉州,219
1484,武汉,海口,79
1485,武汉,深圳（大铲湾）,187
1486,武汉,湛江,11
1487,武汉,湛江海安,2
1488,武汉,烟台,3
1489,武汉,珠海（高栏）,108
1490,武汉,盘锦,6
1491,武汉,石龙,5
1492,武汉,福清,3
1493,武汉,肇庆（三榕）,1
1494,武汉,茂名水东,23
1495,武汉,营口,317
1496,武汉,虎门,325
1497,武汉,贵港,29
1498,武汉,钦州,21
1499,武汉,锦州,64
1500,武汉,防城,1
1501,武汉,阳江,25
1502,武汉,顺德新港,43
1503,武汉,高明,27
1504,武汉,鹤山,7
1505,武汉,黄埔旧港,330
1506,汕头,万州,1
1507,汕头,南通,8
1508,汕头,威海,1
1509,汕头,成都,49
1510,汕头,新港,54
1511,汕头,海口,3
1512,汕头,烟台,18
1513,汕头,秦皇岛,7
1514,汕头,营口,504
1515,汕头,重庆,8
1516,汕头,锦州,12
1517,汕头,镇江,1
1518,汕头,防城,33
1519,汕头,黄骅,8
1520,江阴,三水,2
1521,江阴,中山,4
1522,江阴,南沙,21
1523,江阴,厦门,6
1524,江阴,宁德,1
1525,江阴,小塘,1
1526,江阴,小榄,3
1527,江阴,小铲滩,20
1528,江阴,新港,36
1529,江阴,日照,20
1530,江阴,汕头,2
1531,江阴,泉州,3
1532,江阴,海口,6
1533,江阴,深圳（大铲湾）,7
1534,江阴,烟台,1
1535,江阴,珠海（高栏）,1
1536,江阴,茂名水东,14
1537,江阴,营口,35
1538,江阴,贵港,1
1539,江阴,铁山,3
1540,江阴,锦州,2
1541,江阴,青岛,1
1542,江阴,黄埔旧港,5
1543,池州,南庄,1
1544,池州,泉州,13
1545,池州,营口,15
1546,池州,连云港,20
1547,池州,锦州,1
1548,池州,黄埔旧港,1
1549,泉州,万州,5
1550,泉州,三埠,8
1551,泉州,三水,163
1552,泉州,上海,11
1553,泉州,东江仓,2
1554,泉州,东洲,2
1555,泉州,中山,22
1556,泉州,丹东,1
1557,泉州,九江（江西）,16
1558,泉州,北海,7
1559,泉州,南京,1
1560,泉州,南庄,1211
1561,泉州,南沙,70
1562,泉州,南通,9
1563,泉州,博罗,1
1564,泉州,台山,3
1565,泉州,唐山,20
1566,泉州,嘉兴,2
1567,泉州,四会永泰,6
1568,泉州,大连,6
1569,泉州,太仓,5
1570,泉州,如皋,24
1571,泉州,威海,3
1572,泉州,安庆,1
1573,泉州,宜兴,17
1574,泉州,小榄,5
1575,泉州,小铲滩,51
1576,泉州,岳阳,165
1577,泉州,张家港,4
1578,泉州,惠州,1
1579,泉州,成都,13
1580,泉州,扬州,3
1581,泉州,新会新港,5
1582,泉州,新港,256
1583,泉州,曹妃甸,4
1584,泉州,桂平新龙,2
1585,泉州,江阴,7
1586,泉州,泰州,1
1587,泉州,泸州,2
1588,泉州,海口,260
1589,泉州,海安,4
1590,泉州,深圳（大铲湾）,10
1591,泉州,清远清新,2
1592,泉州,湛江,34
1593,泉州,潍坊,133
1594,泉州,烟台,22
1595,泉州,珠海洪湾,1
1596,泉州,珠海（高栏）,3
1597,泉州,石龙,5
1598,泉州,秦皇岛,10
1599,泉州,肇庆（三榕）,4
1600,泉州,花都巴江,1
1601,泉州,茂名水东,7
1602,泉州,荆州,15
1603,泉州,营口,1049
1604,泉州,虎门,2
1605,泉州,贵港,9
1606,泉州,连云港,1
1607,泉州,重庆,204
1608,泉州,钦州,4
1609,泉州,铁山,4
1610,泉州,镇江,90
1611,泉州,长沙,3
1612,泉州,防城,17
1613,泉州,阳江,8
1614,泉州,顺德新港,3
1615,泉州,高明,57
1616,泉州,鱼珠,61
1617,泉州,鸦岗,8
1618,泉州,鹏成,2
1619,泉州,黄埔旧港,47
1620,泉州,黄骅,25
1621,泉州,龙通,6
1622,泰州,三埠,3
1623,泰州,三水,3
1624,泰州,丹东,11
1625,泰州,勒流,1
1626,泰州,厦门,8
1627,泰州,台山,1
1628,泰州,四会,1
1629,泰州,宁德,2
1630,泰州,小榄,2
1631,泰州,小铲滩,1
1632,泰州,新会新港,34
1633,泰州,新港,25
1634,泰州,武林,1
1635,泰州,汕头,10
1636,泰州,泉州,10
1637,泰州,海口,6
1638,泰州,深圳（大铲湾）,168
1639,泰州,湛江,13
1640,泰州,漳州,40
1641,泰州,珠海（高栏）,10
1642,泰州,福清,3
1643,泰州,肇庆（新港）,2
1644,泰州,茂名水东,1
1645,泰州,虎门,53
1646,泰州,贵港,2
1647,泰州,钦州,6
1648,泰州,锦州,5
1649,泰州,阳江,3
1650,泰州,顺乐,1
1651,泰州,马尾,31
1652,泰州,高明,1
1653,泸州,三埠,10
1654,泸州,三水,6
1655,泸州,上海,1
1656,泸州,中山,94
1657,泸州,云浮,1
1658,泸州,厦门,35
1659,泸州,台山,2
1660,泸州,四会,2
1661,泸州,大连,10
1662,泸州,宁德,1
1663,泸州,小铲滩,36
1664,泸州,惠州,4
1665,泸州,新港,32
1666,泸州,汕头,11
1667,泸州,泉州,154
1668,泸州,海口,33
1669,泸州,烟台,1
1670,泸州,茂名水东,8
1671,泸州,营口,143
1672,泸州,虎门,68
1673,泸州,连云港,1
1674,泸州,锦州,9
1675,泸州,青岛,9
1676,泸州,顺德新港,26
1677,泸州,马尾,11
1678,泸州,鹤山,7
1679,泸州,黄埔旧港,31
1680,泸州,黄骅,15
1681,洋浦港,南沙,129
1682,洋浦港,新港,123
1683,洋浦港,日照,2
1684,洋浦港,营口,43
1685,洋浦港,重庆,159
1686,洋浦港,钦州,252
1687,洋浦港,防城,4
1688,海口,三埠,137
1689,海口,上海,6
1690,海口,东江仓,2
1691,海口,东莞海腾,2
1692,海口,南京,8
1693,海口,南昌,2
1694,海口,南沙,6
1695,海口,南通,8
1696,海口,厦门,13
1697,海口,唐山,1
1698,海口,嘉兴,3
1699,海口,四会永泰,139
1700,海口,大麦屿,2
1701,海口,太仓,1112
1702,海口,威海,1
1703,海口,宁波,136
1704,海口,安庆,92
1705,海口,宜兴,14
1706,海口,小铲滩,1
1707,海口,常州,98
1708,海口,德清,2
1709,海口,新港,240
1710,海口,日照,45
1711,海口,武汉,3
1712,海口,汕头,1
1713,海口,江阴,143
1714,海口,泰州,4
1715,海口,淮安,55
1716,海口,温州,12
1717,海口,烟台,10
1718,海口,秦皇岛,184
1719,海口,芜湖,1
1720,海口,营口,28
1721,海口,连云港,29
1722,海口,重庆,8
1723,海口,钦州,1
1724,海口,锦州,53
1725,海口,镇江,4
1726,海口,长兴,897
1727,海口,防城,30
1728,海口,青岛,154
1729,海口,顺乐,1
1730,海口,马尾,2
1731,海口,鱼珠,1
1732,海口,鸦岗,1
1733,海口,黄骅,87
1734,海口,龙通,20
1735,海安,惠州,6
1736,海安,泉州,3
1737,海安,深圳（大铲湾）,2
1738,海安,黄埔旧港,1
1739,涪陵,中山,18
1740,涪陵,南沙,1
1741,涪陵,大连,3
1742,涪陵,小塘,2
1743,涪陵,新港,6
1744,涪陵,汕头,1
1745,涪陵,泉州,10
1746,涪陵,海口,5
1747,涪陵,烟台,100
1748,涪陵,珠海（高栏）,10
1749,涪陵,营口,23
1750,涪陵,虎门,2
1751,涪陵,锦州,1
1752,涪陵,青岛,33
1753,涪陵,黄埔旧港,31
1754,淮安,中山,12
1755,淮安,丹东,35
1756,淮安,乐平,4
1757,淮安,南沙,37
1758,淮安,厦门,25
1759,淮安,大连,17
1760,淮安,小铲滩,1
1761,淮安,惠州,2
1762,淮安,梧州（李家庄）,1
1763,淮安,汕头,2
1764,淮安,泉州,15
1765,淮安,海口,1
1766,淮安,深圳（大铲湾）,25
1767,淮安,湛江,5
1768,淮安,珠海（高栏）,1
1769,淮安,茂名水东,1
1770,淮安,营口,5
1771,淮安,虎门,28
1772,淮安,钦州,1
1773,淮安,阳江,2
1774,淮安,顺乐,2
1775,淮安,高明,2
1776,淮安,黄埔旧港,16
1777,深圳（大铲湾）,上海,1
1778,深圳（大铲湾）,南通,2
1779,深圳（大铲湾）,厦门,1
1780,深圳（大铲湾）,唐山,10
1781,深圳（大铲湾）,嘉兴,1
1782,深圳（大铲湾）,太仓,10
1783,深圳（大铲湾）,宁波,49
1784,深圳（大铲湾）,宜兴,26
1785,深圳（大铲湾）,常州,16
1786,深圳（大铲湾）,成都,2
1787,深圳（大铲湾）,新港,108
1788,深圳（大铲湾）,日照,12
1789,深圳（大铲湾）,江阴,2
1790,深圳（大铲湾）,泉州,3
1791,深圳（大铲湾）,洋浦港,3
1792,深圳（大铲湾）,海口,337
1793,深圳（大铲湾）,烟台,3
1794,深圳（大铲湾）,秦皇岛,155
1795,深圳（大铲湾）,芜湖,8
1796,深圳（大铲湾）,营口,178
1797,深圳（大铲湾）,连云港,34
1798,深圳（大铲湾）,锦州,15
1799,深圳（大铲湾）,镇江,23
1800,深圳（大铲湾）,防城,178
1801,深圳（大铲湾）,青岛,31
1802,深圳（大铲湾）,黄骅,16
1803,清远清新,乍浦,26
1804,清远清新,南通,1
1805,清远清新,厦门,3
1806,清远清新,合肥,4
1807,清远清新,唐山,50
1808,清远清新,大连,12
1809,清远清新,太仓,2
1810,清远清新,宁德,8
1811,清远清新,宁波,83
1812,清远清新,安庆,1
1813,清远清新,宿迁,8
1814,清远清新,小铲滩,2
1815,清远清新,新港,44
1816,清远清新,日照,103
1817,清远清新,曹妃甸,1
1818,清远清新,江阴,8
1819,清远清新,泉州,143
1820,清远清新,洋浦港,1
1821,清远清新,海口,30
1822,清远清新,温州,2
1823,清远清新,烟台,5
1824,清远清新,秦皇岛,7
1825,清远清新,芜湖,2
1826,清远清新,营口,237
1827,清远清新,连云港,55
1828,清远清新,锦州,45
1829,清远清新,长兴,2
1830,清远清新,防城,2
1831,清远清新,青岛,14
1832,清远清新,马尾,11
1833,清远清新,黄骅,7
1834,温州,新港,102
1835,温州,黄埔旧港,3
1836,湛江,上海,1
1837,湛江,中山,3
1838,湛江,乍浦,107
1839,湛江,南京,27
1840,湛江,南昌,815
1841,湛江,南沙,5
1842,湛江,南通,174
1843,湛江,厦门,1
1844,湛江,合肥,91
1845,湛江,唐山,135
1846,湛江,外沙,5
1847,湛江,大连,6
1848,湛江,大麦屿,1
1849,湛江,太仓,7
1850,湛江,如皋,122
1851,湛江,宁波,170
1852,湛江,宜昌,29
1853,湛江,宿迁,13
1854,湛江,岳阳,59
1855,湛江,常州,8
1856,湛江,徐州,58
1857,湛江,新港,55
1858,湛江,日照,13
1859,湛江,武汉,32
1860,湛江,汕头,32
1861,湛江,江阴,26
1862,湛江,泉州,26
1863,湛江,泰州,34
1864,湛江,温州,1
1865,湛江,潍坊,371
1866,湛江,烟台,1
1867,湛江,秦皇岛,4
1868,湛江,荆州,95
1869,湛江,莱州,4
1870,湛江,营口,40
1871,湛江,连云港,113
1872,湛江,重庆,98
1873,湛江,锦州,40
1874,湛江,镇江,36
1875,湛江,防城,110
1876,湛江,黄骅,34
1877,湛江,龙口,1
1878,湛江海安,南通,2
1879,湛江海安,宁波,9
1880,湛江海安,宜兴,4
1881,湛江海安,宜昌,14
1882,湛江海安,日照,2
1883,湛江海安,泉州,8
1884,湛江海安,黄骅,1
1885,漳州,三水,8
1886,漳州,上海,3
1887,漳州,东莞海腾,2
1888,漳州,中山,2
1889,漳州,乐平,6
1890,漳州,云浮,1
1891,漳州,勒流,1
1892,漳州,南京,1
1893,漳州,南庄,148
1894,漳州,南沙,36
1895,漳州,博罗,2
1896,漳州,双水小冈,2
1897,漳州,台山,4
1898,漳州,唐山,36
1899,漳州,外沙,1
1900,漳州,大连,88
1901,漳州,太仓,15
1902,漳州,宁波,7
1903,漳州,安庆,7
1904,漳州,宜兴,4
1905,漳州,宜宾,1
1906,漳州,小塘西,6
1907,漳州,小铲滩,38
1908,漳州,成都,16
1909,漳州,扬州,1
1910,漳州,新会新港,1
1911,漳州,新港,82
1912,漳州,日照,52
1913,漳州,武林,8
1914,漳州,武汉,12
1915,漳州,泸州,16
1916,漳州,海口,113
1917,漳州,涪陵,1
1918,漳州,深圳（大铲湾）,2
1919,漳州,湛江,16
1920,漳州,潍坊,77
1921,漳州,烟台,13
1922,漳州,珠海（高栏）,2
1923,漳州,白坭,1
1924,漳州,石龙,1
1925,漳州,神湾,4
1926,漳州,肇庆（三榕）,2
1927,漳州,花都（炭步）,3
1928,漳州,茂名水东,6
1929,漳州,营口,152
1930,漳州,贵港,1
1931,漳州,赤水,1
1932,漳州,连云港,1
1933,漳州,重庆,66
1934,漳州,钦州,5
1935,漳州,铁山,1
1936,漳州,锦州,2
1937,漳州,镇江,5
1938,漳州,阳江,1
1939,漳州,青岛,7
1940,漳州,顺乐,4
1941,漳州,高明,11
1942,漳州,鹤山,2
1943,漳州,黄埔旧港,10
1944,漳州,黄骅,13
1945,漳州,龙通,1
1946,潍坊,三水,3
1947,潍坊,东江仓,3
1948,潍坊,中山,6
1949,潍坊,北海,2
1950,潍坊,博罗,2
1951,潍坊,双水小冈,1
1952,潍坊,宁波,8
1953,潍坊,小榄,1
1954,潍坊,小铲滩,34
1955,潍坊,庙沙围,2
1956,潍坊,德庆,1
1957,潍坊,新会新港,2
1958,潍坊,梧州（李家庄）,2
1959,潍坊,泉州,1
1960,潍坊,海口,17
1961,潍坊,深圳（大铲湾）,15
1962,潍坊,湛江,10
1963,潍坊,珠海（高栏）,1
1964,潍坊,肇庆（三榕）,3
1965,潍坊,茂名水东,2
1966,潍坊,贵港,18
1967,潍坊,赤水,8
1968,潍坊,阳江,20
1969,潍坊,马尾,1
1970,潍坊,黄埔旧港,35
1971,烟台,三埠,80
1972,烟台,三水,5
1973,烟台,上海,279
1974,烟台,东江仓,1
1975,烟台,中山,3
1976,烟台,九江（顺德）,4
1977,烟台,南庄,14
1978,烟台,南昌,37
1979,烟台,南沙,150
1980,烟台,南鲲,129
1981,烟台,博罗,6
1982,烟台,厦门,44
1983,烟台,双水小冈,1
1984,烟台,台山,8
1985,烟台,四会永泰,32
1986,烟台,宁德,6
1987,烟台,宁波,13
1988,烟台,小塘,1
1989,烟台,小塘西,19
1990,烟台,小铲滩,47
1991,烟台,岳阳,1
1992,烟台,德清,2
1993,烟台,惠州,1
1994,烟台,新沙,28
1995,烟台,梧州（李家庄）,4
1996,烟台,武汉,10
1997,烟台,汕头,122
1998,烟台,泉州,48
1999,烟台,洋浦港,4
2000,烟台,海口,33
2001,烟台,深圳（大铲湾）,44
2002,烟台,清远清新,1
2003,烟台,湛江,11
2004,烟台,漳州,73
2005,烟台,珠海洪湾,13
2006,烟台,珠海（高栏）,11
2007,烟台,福清,14
2008,烟台,福鼎,1
2009,烟台,紫金村,2
2010,烟台,肇庆（三榕）,4
2011,烟台,花都（炭步）,3
2012,烟台,茂名水东,3
2013,烟台,营口,805
2014,烟台,虎门,5
2015,烟台,贵港,3
2016,烟台,重庆,25
2017,烟台,钦州,92
2018,烟台,防城,2
2019,烟台,顺德新港,2
2020,烟台,马尾,29
2021,烟台,高明,46
2022,烟台,鱼珠,17
2023,烟台,鸦岗,5
2024,烟台,鹏成,4
2025,烟台,黄埔旧港,130
2026,烟台,龙通,16
2027,珠海洪湾,新港,1
2028,珠海洪湾,烟台,2
2029,珠海洪湾,防城,4
2030,珠海洪湾,黄骅,1
2031,珠海（高栏）,上海,7
2032,珠海（高栏）,厦门,8
2033,珠海（高栏）,太仓,132
2034,珠海（高栏）,威海,1
2035,珠海（高栏）,宁波,12
2036,珠海（高栏）,小铲滩,9
2037,珠海（高栏）,张家港,7
2038,珠海（高栏）,新港,18
2039,珠海（高栏）,日照,5
2040,珠海（高栏）,江阴,1
2041,珠海（高栏）,泉州,11
2042,珠海（高栏）,洋浦港,11
2043,珠海（高栏）,海口,5
2044,珠海（高栏）,烟台,1
2045,珠海（高栏）,福清,40
2046,珠海（高栏）,秦皇岛,13
2047,珠海（高栏）,蚌埠,1
2048,珠海（高栏）,连云港,12
2049,珠海（高栏）,钦州,28
2050,珠海（高栏）,镇江,5
2051,珠海（高栏）,青岛,2
2052,珠海（高栏）,黄骅,1
2053,白坭,合肥,4
2054,白坭,唐山,107
2055,白坭,大连,3
2056,白坭,太仓,6
2057,白坭,宁波,82
2058,白坭,安庆,1
2059,白坭,小铲滩,4
2060,白坭,扬州,2
2061,白坭,新港,208
2062,白坭,日照,10
2063,白坭,江阴,2
2064,白坭,洋浦港,9
2065,白坭,海口,24
2066,白坭,烟台,1
2067,白坭,秦皇岛,226
2068,白坭,芜湖,1
2069,白坭,营口,207
2070,白坭,连云港,66
2071,白坭,重庆,5
2072,白坭,锦州,38
2073,白坭,防城,8
2074,盘锦,上海,4
2075,盘锦,九江（江西）,2
2076,盘锦,南通,7
2077,盘锦,博罗,4
2078,盘锦,厦门,5
2079,盘锦,合肥,2
2080,盘锦,太仓,8
2081,盘锦,宁波,172
2082,盘锦,安庆,2
2083,盘锦,小塘,10
2084,盘锦,小榄,1
2085,盘锦,扬州,8
2086,盘锦,日照,20
2087,盘锦,武汉,8
2088,盘锦,汕头,7
2089,盘锦,江阴,17
2090,盘锦,泉州,37
2091,盘锦,海口,24
2092,盘锦,淮安,5
2093,盘锦,漳州,614
2094,盘锦,烟台,189
2095,盘锦,石龙,4
2096,盘锦,福清,184
2097,盘锦,花都（炭步）,4
2098,盘锦,荆州,22
2099,盘锦,重庆,17
2100,盘锦,阳江,8
2101,盘锦,青岛,322
2102,盘锦,马尾,835
2103,石岛,深圳（大铲湾）,1
2104,石岛,湛江,5
2105,石岛,珠海（高栏）,17
2106,石龙,唐山,10
